time,open,high,low,close,Plot,Lagged Liquidity (12 weeks),Plot,Volume
1728000000,60747,62473,60474,62081,29.817819354784,29.06740839652,29.817819354784,1394.47802907
1728086400,62080,62368,61699,62063,29.817819354784,29.13591921281,29.817819354784,449.65424183
1728172800,62057,62962,61816,62814,29.817819354784,29.058958259865,29.817819354784,846.73208591
1728259200,62831,64444,62130,62212,29.822396319972,29.017770485725,29.822396319972,1815.26837202
1728345600,62211,63172,61839,62133,29.773579735063,29.017770485725,29.773579735063,1116.30278349
1728432000,62114,62503,60268,60582,29.656830096959,29.017770485725,29.656830096959,1354.90943313
1728518400,60589,61246,58867,60278,29.706313978658,29.02464741088,29.706313978658,1799.48728956
1728604800,60278,63409,60041,62452,29.693644061478,29.041021762945,29.693644061478,1582.70508322
1728691200,62511,63455,62474,63194,29.693644061478,29.03953897442,29.693644061478,685.69286582
1728777600,63193,63271,62039,62849,29.693644061478,29.0928103822,29.693644061478,653.16610878
1728864000,62850,66479,62450,66070,29.628814886516,29.07091389812,29.628814886516,2390.38938585
1728950400,66070,67922,64802,67061,29.631256497606,29.07091389812,29.631256497606,2488.99178965
1729036800,67061,68388,66744,67622,29.600728884279,29.07091389812,29.600728884279,1716.95969807
1729123200,67608,67914,66631,67392,29.564943471972,29.032668613325,29.564943471972,1298.22146294
1729209600,67392,68998,67176,68420,29.626530745195,29.10027448644,29.626530745195,1434.33126968
1729296000,68420,68668,68020,68359,29.626530745195,29.243648216028,29.626530745195,414.91156597
1729382400,68367,69363,68102,69011,29.626530745195,29.257266936503,29.626530745195,606.10309373
1729468800,69011,69487,66815,67340,29.522285909854,29.538128400542,29.522285909854,1752.72054327
1729555200,67345,67784,66559,67382,29.527188382622,29.538128400542,29.527188382622,1626.8596456
1729641600,67382,67409,65000,66601,29.327312968928,29.538128400542,29.327312968928,1927.84170953
1729728000,66602,68800,66455,68155,29.461475474856,29.708383652572,29.461475474856,2140.08818467
1729814400,68155,68726,65521,66578,29.364926797611,29.666472139106,29.364926797611,2730.81362994
1729900800,66576,67352,66344,67003,29.364926797611,29.587015608265,29.364926797611,484.22135264
1729987200,67009,68232,66850,67938,29.364926797611,29.561695638281,29.364926797611,739.97895752
1730073600,67937,70218,67541,69918,29.323310057191,29.583045840042,29.323310057191,2063.86332457
1730160000,69918,73600,69716,72729,29.312167818893,29.583045840042,29.312167818893,3975.6902031
1730246400,72727,72928,71313,72331,29.35388588017,29.583045840042,29.35388588017,2263.68354591
1730332800,72330,72660,69591,70231,29.33072772938,29.51747494498,29.33072772938,1776.40915493
1730419200,70202,71596,68768,69490,29.279169481605,29.615714364052,29.279169481605,2717.47179295
1730505600,69468,69887,69015,69330,29.279169481605,29.592121464191,29.279169481605,1034.39045615
1730592000,69339,69354,67459,68738,29.279169481605,29.5016470942,29.279169481605,1915.43560844
1730678400,68738,69444,66798,67818,29.34886480754,29.57176072285,29.34886480754,2538.34080221
1730764800,67817,70538,67443,69386,29.449399044656,29.57176072285,29.449399044656,2370.70518293
1730851200,69396,76481,69284,75637,29.06812638551,29.57176072285,29.06812638551,7732.00129394
1730937600,75638,76990,74479,75921,29.244438998065,29.68470802236,29.244438998065,3265.43357289
1731024000,75918,77270,75665,76561,29.127543813876,29.791993042924,29.127543813876,2466.52573117
1731110400,76560,76941,75648,76722,29.127543813876,29.823486044314,29.127543813876,837.82745419
1731196800,76707,81482,76554,80425,29.127543813876,29.729337393777,29.127543813876,2739.76560525
1731283200,80426,89643,80280,88770,29.021199849891,29.933928122596,29.021199849891,6695.15671543
1731369600,88771,90243,85121,88031,28.90233964437,29.933928122596,28.90233964437,8037.51453432
1731456000,88038,93483,86263,90521,28.740610686349,29.933928122596,28.740610686349,7338.0297277
1731542400,90498,91804,86685,87333,28.69867479407,29.858694018696,28.69867479407,3805.7616409
1731628800,87298,91909,87119,91070,28.789748976942,29.920281127056,28.789748976942,4491.15106913
1731715200,91069,91778,90100,90608,28.789748976942,29.768047810574,28.789748976942,1538.87717754
1731801600,90643,91429,88709,89861,28.789748976942,29.735745056874,28.789748976942,2016.09767635
1731888000,89865,92624,89392,90512,28.810712388797,29.648109704578,28.810712388797,4276.18821636
1731974400,90514,94057,90407,92424,28.798921154836,29.753894129732,28.798921154836,3884.88262437
1732060800,92434,94942,91407,94373,28.752589062632,29.753894129732,28.752589062632,9293.97029198
1732147200,94374,99121,94106,98451,28.753350784628,29.725879711786,28.753350784628,7280.76958238
1732233600,98451,99800,97236,99013,28.655143460085,29.8434730761,28.655143460085,4646.09454486
1732320000,99010,99015,97226,97775,28.655143460085,29.964820213268,28.655143460085,1719.12474462
1732406400,97765,98660,95796,98007,28.655143460085,30.062996521392,28.655143460085,1814.0075721
1732492800,98021,98966,92584,93035,28.764595350042,30.035239140088,28.764595350042,2969.54841533
1732579200,93006,94999,90742,91928,28.807574207781,30.035239140088,28.807574207781,3575.09743077
1732665600,91929,97353,91760,95978,28.814505577449,30.035239140088,28.814505577449,2999.13415798
1732752000,95945,96658,94670,95661,28.810170802345,29.942281390626,28.810170802345,2070.2707683
1732838400,95670,98745,95410,97512,28.868474526181,29.950968038793,28.868474526181,2410.84197795
1732924800,97510,97510,96112,96441,28.999375259029,29.92770078471,28.999375259029,646.22078077
1733011200,96471,97880,95758,97291,28.999375259029,30.004944099119,28.999375259029,884.6556605
1733097600,97260,98200,94403,95859,28.96236924393,30.067468998821,28.96236924393,3225.0210163
1733184000,95858,96301,93590,95926,28.940820898889,30.067468998821,28.940820898889,3484.90912488
1733270400,95926,99250,94661,98773,28.901023718949,30.067468998821,28.901023718949,4309.94473587
1733356800,98751,103647,92092,97057,29.046496257507,30.175513406441,29.046496257507,7453.98918089
1733443200,96968,102098,96463,99898,28.9946239792,30.075867591849,28.9946239792,2613.21105227
1733529600,99898,100575,99121,99929,28.9946239792,30.017842120891,28.9946239792,587.87674509
1733616000,99969,101407,98752,101204,28.9946239792,30.06042176462,28.9946239792,1073.40867987
1733702400,101188,101271,94249,97468,28.937424854238,29.971538185698,28.937424854238,2470.81616248
1733788800,97318,98300,94306,96648,28.853508865441,29.971538185698,28.853508865441,2092.51836763
1733875200,96658,101961,95725,101201,28.81709543651,29.971538185698,28.81709543651,2197.13070716
1733961600,101238,102582,99309,100068,28.783494648852,29.919468902552,28.783494648852,1393.19342191
1734048000,99998,101918,99250,101435,28.788218861685,30.00129519109,28.788218861685,1030.49421453
1734134400,101433,102643,100643,101382,28.788218861685,29.809398714728,28.788218861685,566.5366089
1734220800,101408,105149,101243,104427,28.788218861685,29.866227090343,28.788218861685,1369.98798554
1734307200,104476,107821,103322,106073,28.794323635064,29.904356015912,28.794323635064,2171.77263705
1734393600,106109,108364,105363,106187,28.793858489868,29.904356015912,28.793858489868,1405.93900566
1734480000,106214,106523,99997,100153,28.589004681795,29.904356015912,28.589004681795,2557.28814854
1734566400,100133,102747,95537,97375,28.54838091743,30.030888166255,28.54838091743,3425.5015449
1734652800,97416,98123,92118,97760,28.649377644851,30.029581062758,28.649377644851,2706.24143724
1734739200,97745,99514,96399,97211,28.649377644851,29.864773817789,28.649377644851,1740.04323929
1734825600,97245,97376,94200,95098,28.649377644851,29.848236504986,28.649377644851,2075.50874332
1734912000,95100,96420,92389,94750,28.583985344898,29.817819354784,28.583985344898,2428.58076472
1734998400,94750,99419,93461,98596,28.52857509571,29.817819354784,28.52857509571,1444.53568991
1735084800,98637,99478,97576,99374,28.486189236993,29.817819354784,28.486189236993,849.51224828
1735171200,99357,99881,95111,95687,28.472041380797,29.822396319972,28.472041380797,1501.36776618
1735257600,95666,97337,93282,94168,28.374380661894,29.773579735063,28.374380661894,2416.24232245
1735344000,94159,95529,94026,95139,28.374380661894,29.656830096959,28.374380661894,839.50518103
1735430400,95119,95124,92868,93557,28.374380661894,29.706313978658,28.374380661894,851.79895794
1735516800,93564,94891,91315,92628,28.366367353426,29.693644061478,28.366367353426,1841.04308392
1735603200,92637,96117,91900,93381,27.906318071763,29.693644061478,27.906318071763,1128.82793677
1735689600,93347,94951,92768,94388,27.881990432775,29.693644061478,27.881990432775,777.13942547
1735776000,94380,97745,94205,96907,28.063500710523,29.628814886516,28.063500710523,1219.19370744
1735862400,96895,98951,96042,98133,28.14773555819,29.631256497606,28.14773555819,1159.41909795
1735948800,98133,98753,97540,98209,28.14773555819,29.600728884279,28.14773555819,445.49130336
1736035200,98218,98799,97277,98327,28.14773555819,29.564943471972,28.14773555819,454.72019157
1736121600,98389,102514,97919,102280,28.238978942067,29.626530745195,28.238978942067,1742.61289193
1736208000,102278,102760,96130,96946,28.210277465974,29.626530745195,28.210277465974,1490.59996722
1736294400,96922,97248,92502,95065,28.289894365575,29.626530745195,28.289894365575,2081.0446275
1736380800,95034,95333,91215,92542,28.31822500423,29.522285909854,28.31822500423,1877.80058869
1736467200,92545,95797,92227,94702,28.253196292207,29.527188382622,28.253196292207,1798.96999215
1736553600,94702,94975,93843,94568,28.253196292207,29.327312968928,28.253196292207,639.87740098
1736640000,94573,95363,93685,94497,28.253196292207,29.461475474856,28.253196292207,570.97876662
1736726400,94498,95846,89164,94505,28.249253309892,29.364926797611,28.249253309892,2125.86232734
1736812800,94537,97339,94345,96523,28.313207612455,29.364926797611,28.313207612455,1477.80944326
1736899200,96560,100715,96474,100512,28.395433639501,29.364926797611,28.395433639501,1811.81706595
1736985600,100512,100860,97319,99975,28.462828989119,29.323310057191,28.462828989119,1817.77460574
1737072000,99975,105932,99944,104119,28.370568674683,29.312167818893,28.370568674683,3087.39708067
1737158400,104119,104909,102238,104436,28.370568674683,29.35388588017,28.370568674683,1306.42802809
1737244800,104432,106294,99528,101237,28.370568674683,29.33072772938,28.370568674683,2602.44233467
1737331200,101191,109356,99462,102141,28.557364017382,29.279169481605,28.557364017382,3921.86906882
1737417600,102155,107265,100087,106149,28.632241553939,29.279169481605,28.632241553939,3058.41033426
1737504000,106149,106370,103322,103632,28.521262054786,29.279169481605,28.521262054786,1713.55368827
1737590400,103659,106848,101233,103933,28.518698981772,29.34886480754,28.518698981772,3790.5473417
1737676800,103922,107149,102754,104855,28.676372942717,29.449399044656,28.676372942717,1725.18334285
1737763200,104855,105237,104126,104738,28.676372942717,29.06812638551,28.676372942717,736.35715531
1737849600,104741,105424,102450,102573,28.676372942717,29.244438998065,28.676372942717,798.34131897
1737936000,102573,103186,97750,102090,28.73798729522,29.127543813876,28.73798729522,3210.12625421
1738022400,102065,103745,100225,101292,28.631329752722,29.127543813876,28.631329752722,1721.67321227
1738108800,101291,104769,101288,103747,28.486054498386,29.127543813876,28.486054498386,1535.13753488
1738195200,103768,106447,103313,104738,28.486683926366,29.021199849891,28.486683926366,1543.13930195
1738281600,104737,106046,101303,102412,28.638988605077,28.90233964437,28.638988605077,2016.22858772
1738368000,102408,102754,100270,100638,28.638988605077,28.740610686349,28.638988605077,785.48911683
1738454400,100638,101430,96168,97675,28.638988605077,28.69867479407,28.638988605077,1747.97341362
1738540800,97670,102569,91530,101457,28.734186307523,28.789748976942,28.734186307523,4081.88402077
1738627200,101456,101785,96147,97786,28.794915405418,28.789748976942,28.794915405418,2068.16739103
1738713600,97809,99168,96181,96614,28.850883377145,28.789748976942,28.850883377145,1576.92222741
1738800000,96614,99174,95678,96573,28.864563492581,28.810712388797,28.864563492581,1723.92521071
1738886400,96566,100185,95662,96535,28.771457919318,28.798921154836,28.771457919318,1936.93167774
1738972800,96534,96896,95700,96472,28.771457919318,28.752589062632,28.771457919318,615.71243239
1739059200,96472,97337,94726,96477,28.771457919318,28.753350784628,28.771457919318,1008.66870716
1739145600,96533,98349,95307,97469,28.721853573659,28.655143460085,28.721853573659,994.10887876
1739232000,97465,98490,94853,95754,28.775550745447,28.655143460085,28.775550745447,1284.47141085
1739318400,95756,98144,94091,97882,28.73294602028,28.655143460085,28.73294602028,1476.47049215
1739404800,97882,98091,95249,96627,28.921208511008,28.764595350042,28.921208511008,857.75344811
1739491200,96631,98871,96300,97520,28.992191637561,28.807574207781,28.992191637561,1251.2726876
1739577600,97515,97974,97237,97591,28.992191637561,28.814505577449,28.992191637561,335.74480408
1739664000,97591,97727,96066,96132,28.992191637561,28.810170802345,28.992191637561,445.57381146
1739750400,96066,97014,95227,95772,29.004327690857,28.868474526181,29.004327690857,800.63807134
1739836800,95779,96714,93340,95612,28.927175899659,28.999375259029,28.927175899659,1415.52902397
1739923200,95612,96866,95011,96642,28.953025940299,28.999375259029,28.953025940299,1420.10472761
1740009600,96639,98758,96439,98337,29.131756525391,28.96236924393,29.131756525391,1681.57650135
1740096000,98335,99508,94805,96131,29.079864247801,28.940820898889,29.079864247801,2788.73546305
1740182400,96137,96967,95750,96572,29.079864247801,28.901023718949,29.079864247801,795.72262624
1740268800,96571,96666,95260,96262,29.079864247801,29.046496257507,29.079864247801,539.9144753
1740355200,96264,96492,91330,91554,29.074659373025,28.9946239792,29.074659373025,1692.14741385
1740441600,91516,92512,85953,88576,29.122038148753,28.9946239792,29.122038148753,4284.62546279
1740528000,88573,89279,82133,84071,29.135860570314,28.9946239792,29.135860570314,3118.75477478
1740614400,84150,86988,82615,84639,28.943532536316,28.937424854238,28.943532536316,2559.94908433
1740700800,84621,85082,78197,84321,28.827108993801,28.853508865441,28.827108993801,3567.36797341
1740787200,84316,86517,83803,86033,28.827108993801,28.81709543651,28.827108993801,1461.96600535
1740873600,86031,95152,85029,94273,28.827108993801,28.783494648852,28.827108993801,3153.02965002
1740960000,94272,94422,85069,86160,29.05120885242,28.788218861685,29.05120885242,2856.70424439
1741046400,86161,88922,81463,87240,29.16799371451,28.788218861685,29.16799371451,3206.20571035
1741132800,87262,90993,86397,90611,29.473616412236,28.788218861685,29.473616412236,1832.66540574
1741219200,90590,92790,87835,89918,29.52948389692,28.794323635064,29.52948389692,2169.68972472
1741305600,89922,91277,84713,86759,29.521962267675,28.793858489868,29.521962267675,3286.78015466
1741392000,86754,86861,85190,86192,29.521962267675,28.589004681795,29.521962267675,579.74911104
1741478400,86204,86469,80000,80708,29.521962267675,28.54838091743,29.521962267675,1710.18304857
1741564800,80728,84007,77393,78561,29.537561255687,28.649377644851,29.537561255687,2977.79268756
1741651200,78599,83568,76600,82869,29.616528193466,28.649377644851,29.616528193466,2656.56371178
1741737600,82941,84437,80607,83620,29.615196249857,28.649377644851,29.615196249857,2465.05094531
1741824000,83677,84287,79910,81079,29.622949525661,28.583985344898,29.622949525661,1830.00089168
1741910400,81084,85294,80801,83975,29.608793978179,28.52857509571,29.608793978179,1986.99511377
1741996800,83984,84672,83633,84347,29.608793978179,28.486189236993,29.608793978179,486.19028212
1742083200,84362,85059,81983,82555,29.608793978179,28.472041380797,29.608793978179,1178.20234353
1742169600,82569,84741,82466,84058,29.69456641783,28.374380661894,29.69456641783,1198.89639605
1742256000,83930,83989,81138,82715,29.668894127173,28.374380661894,29.668894127173,1290.21505333
1742342400,82694,87010,82567,86868,29.676481619814,28.374380661894,29.676481619814,1926.60953491
1742428800,86870,87470,83631,84158,29.604829415676,28.366367353426,29.604829415676,1877.13235545
1742515200,84179,84801,83142,84061,29.548636802568,27.906318071763,29.548636802568,1146.50782993
1742601600,84050,84490,83682,83823,29.548636802568,27.881990432775,29.548636802568,316.86484991
1742688000,83806,86116,83806,86084,29.548636802568,28.063500710523,29.548636802568,649.91397891
1742774400,86084,88772,85541,87512,29.496404910956,28.14773555819,29.496404910956,1888.33413141
1742860800,87488,88539,86321,87436,29.503566732005,28.14773555819,29.503566732005,2134.77215325
1742947200,87448,88296,85869,86913,29.44936148061,28.14773555819,29.44936148061,1552.96647994
1743033600,86966,87755,85828,87219,29.433247531171,28.238978942067,29.433247531171,1289.3728971
1743120000,87224,87481,83544,84379,29.45922745702,28.210277465974,29.45922745702,1392.27485103
1743206400,84384,84561,81629,82608,29.45922745702,28.289894365575,29.45922745702,745.3934536
1743292800,82608,83500,81551,82359,29.45922745702,28.31822500423,29.45922745702,840.38263469
1743379200,82367,83914,81287,82538,29.071096530176,28.253196292207,29.071096530176,1937.33717669
1743465600,82537,85530,82417,85170,29.21567755699,28.253196292207,29.21567755699,1504.00240153
1743552000,85171,88563,81188,82502,29.303547887371,28.253196292207,29.303547887371,2861.64666347
1743638400,82477,83896,81200,83132,29.621201976416,28.249253309892,29.621201976416,1777.45240819
1743724800,83182,84708,81659,83851,29.56325409136,28.313207612455,29.56325409136,2005.88282699
1743811200,83852,84226,82358,83507,29.56325409136,28.395433639501,29.56325409136,518.1818543
1743897600,83514,83741,77098,78342,29.56325409136,28.462828989119,29.56325409136,2165.48130222
1743984000,78381,81180,74434,79127,29.475185049923,28.370568674683,29.475185049923,4083.99710956
1744070400,79134,80836,76159,76244,29.521024581369,28.370568674683,29.521024581369,2245.5090104
1744156800,76252,83565,74588,82595,29.585341454287,28.370568674683,29.585341454287,4038.27621051
1744243200,82594,82722,78424,79543,29.902211340227,28.557364017382,29.902211340227,1564.07737754
1744329600,79558,84257,78942,83384,30.135253945346,28.632241553939,30.135253945346,1728.84098877
1744416000,83384,85892,82784,85274,30.135253945346,28.521262054786,30.135253945346,847.63757574
1744502400,85277,86084,83031,83712,30.135253945346,28.518698981772,30.135253945346,1210.92223051
1744588800,83774,85787,83680,84583,30.145688522251,28.676372942717,30.145688522251,1425.88175716
1744675200,84583,86450,83612,83686,30.080814261383,28.676372942717,30.080814261383,1162.91179825
1744761600,83632,85528,83102,84046,30.161803627005,28.676372942717,30.161803627005,1593.44839937
1744848000,84045,85478,83751,84954,30.130309671359,28.73798729522,30.130309671359,1119.58782405
1744934400,84954,85121,84310,84468,30.172487018076,28.631329752722,30.172487018076,323.24096242
1745020800,84466,85611,84367,85069,30.172487018076,28.486054498386,30.172487018076,631.49083813
1745107200,85074,85305,83974,85198,30.172487018076,28.486683926366,30.172487018076,462.80974618
1745193600,85197,88527,85134,87505,30.278830640212,28.638988605077,30.278830640212,2179.81586603
1745280000,87505,93928,87094,93481,30.048787313564,28.638988605077,30.048787313564,2859.44788799
1745366400,93482,94700,91970,93730,29.72944238719,28.638988605077,29.72944238719,2422.80255718
1745452800,93730,94035,91700,94010,29.837885708449,28.734186307523,29.837885708449,1192.7081751
1745539200,94010,95857,92891,94726,29.831650538991,28.794915405418,29.831650538991,2287.68750103
1745625600,94720,95249,93934,94662,29.831650538991,28.850883377145,29.831650538991,518.68073079
1745712000,94662,95353,93685,93769,29.831650538991,28.864563492581,29.831650538991,582.20526798
1745798400,93780,95633,92846,95041,29.887992426759,28.771457919318,29.887992426759,1571.43868511
1745884800,95040,95479,93775,94285,29.872421303121,28.771457919318,29.872421303121,877.67378025
1745971200,94284,95269,92946,94181,29.691108418404,28.771457919318,29.691108418404,1384.2436258
1746057600,94181,97470,94141,96535,29.662084734609,28.721853573659,29.662084734609,1742.18663518
1746144000,96557,97938,96399,96925,29.685721019979,28.775550745447,29.685721019979,919.03987289
1746230400,96926,96956,95800,95916,29.685721019979,28.73294602028,29.685721019979,696.37418877
1746316800,95850,96295,94162,94316,29.685721019979,28.921208511008,29.685721019979,562.77317581
1746403200,94301,95198,93550,94725,29.803152722531,28.992191637561,29.803152722531,936.93369617
1746489600,94725,96895,93376,96814,29.920341268298,28.992191637561,29.920341268298,1074.63503655
1746576000,96815,97717,95823,97054,29.800304753749,28.992191637561,29.800304753749,1333.27237851
1746662400,97059,104159,96907,103261,29.647503296775,29.004327690857,29.647503296775,2303.46314389
1746748800,103234,104332,102350,102991,29.671262798009,28.927175899659,29.671262798009,1336.08590855
1746835200,102992,104985,102845,104809,29.671262798009,28.953025940299,29.671262798009,624.26506624
1746921600,104809,104958,103369,104129,29.671262798009,29.131756525391,29.671262798009,718.36832309
1747008000,104138,105706,100764,102796,29.469721817621,29.079864247801,29.469721817621,1914.47205431
1747094400,102796,104997,101471,104135,29.605206728942,29.079864247801,29.605206728942,1432.50405705
1747180800,104126,104357,102622,103531,29.591928834979,29.079864247801,29.591928834979,1171.49377037
1747267200,103514,104184,101442,103793,29.706530063147,29.074659373025,29.706530063147,1339.09330148
1747353600,103800,104570,103137,103506,29.649787867462,29.122038148753,29.649787867462,994.76037696
1747440000,103503,103720,102668,103153,29.649787867462,29.135860570314,29.649787867462,459.80988884
1747526400,103172,106635,103149,106520,29.649787867462,28.943532536316,29.649787867462,905.17939556
1747612800,106520,107115,102126,105199,29.736036566904,28.827108993801,29.736036566904,1213.06694495
